"Scenario","Year","share_LFP","Ni_Co_ratio","Cobalt","Copper","Lithium","Nickel","ev_Cobalt","ev_Copper","ev_Lithium","ev_Nickel"
"SPS_x0.85",2046,0.640359215961368,12.7634237147167,315.11029071997,30753.8507923436,926.345757462496,3115.06153318519,138.113666323378,2800.22502574665,742.661601441813,1762.80324407827
"SPS_x0.85",2047,0.643031460095519,12.6814350441088,319.177032393822,31025.980775705,943.226060022091,3154.99638075426,140.191544799176,2844.66117404737,754.59920700309,1777.82996910402
"SPS_x0.85",2048,0.645620472228508,12.6018413012372,323.243774067674,31298.1107590664,960.106362581687,3194.93122832334,142.269423274974,2889.09732234809,766.536812564367,1792.85669412976
"SPS_x0.85",2049,0.648130081352439,12.524539061194,327.310515741527,31570.2407424278,976.986665141283,3234.86607589241,144.347301750772,2933.53347064882,778.474418125644,1807.88341915551
"SPS_x0.85",2050,0.650563885142098,12.4494307697664,331.377257415379,31842.3707257892,993.866967700879,3274.80092346149,146.425180226571,2977.96961894954,790.412023686921,1822.91014418126
"SPS_x0.88",2025,0.553954468585675,5.39178886801834,206.870268222296,24091.1918086808,215.999566853233,1354.48130675729,69.4011285616203,595.34213010642,127.108994164092,374.196232406454
"SPS_x0.88",2026,0.554104248411984,5.79862848717167,220.519897041489,24766.4327984546,252.544962748691,1479.45169801865,80.5828595949193,755.889564023343,158.77813250944,467.270065224854
"SPS_x0.88",2027,0.55420421499582,6.10631937882742,234.169525860682,25441.6737882284,289.090358644149,1604.42208928,91.7645906282183,916.436997940268,190.447270854789,560.343898043254
"SPS_x0.88",2028,0.554275675305988,6.34716928507714,247.819154679874,26116.9147780022,325.635754539606,1729.39248054135,102.946321661517,1076.98443185719,222.116409200137,653.417730861655
"SPS_x0.88",2029,0.554329300980016,6.54082450417522,261.468783499067,26792.155767776,362.181150435064,1854.3628718027,114.128052694816,1237.53186577412,253.785547545486,746.491563680055
"SPS_x0.88",2030,0.554371027890608,6.69991896498729,275.11841231826,27467.3967575498,398.726546330522,1979.33326306405,125.309783728115,1398.07929969104,285.454685890834,839.565396498455
"SPS_x0.88",2031,0.556210403999385,7.54232774275805,277.653310640857,27687.6436399438,440.588503473845,2092.26686010437,125.234675592173,1550.10937178167,322.484572605561,944.56096807415
"SPS_x0.88",2032,0.557670869679565,8.38574757792195,280.188208963455,27907.8905223377,482.450460617168,2205.20045714469,125.159567456231,1702.1394438723,359.514459320288,1049.55653964985
"SPS_x0.88",2033,0.558858574548862,9.23018029177567,282.723107286052,28128.1374047317,524.312417760491,2318.134054185,125.084459320288,1854.16951596292,396.544346035015,1154.55211122554
"SPS_x0.88",2034,0.559843404923143,10.0756277099929,285.258005608649,28348.3842871257,566.174374903814,2431.06765122532,125.009351184346,2006.19958805355,433.574232749743,1259.54768280124
"SPS_x0.88",2035,0.560673250860678,10.9220916626378,287.792903931247,28568.6311695197,608.036332047137,2544.00124826564,124.934243048404,2158.22966014418,470.60411946447,1364.54325437693
"SPS_x0.88",2036,0.576328319953822,11.4314540949529,287.998947813407,28825.4369950944,648.88887312449,2625.58455250963,123.724809474768,2251.02584963955,505.807075180227,1414.35447991761
"SPS_x0.88",2037,0.589946071169143,11.9508730613522,288.204991695567,29082.2428206691,689.741414201844,2707.16785675362,122.515375901133,2343.82203913491,541.010030895984,1464.16570545829
"SPS_x0.88",2038,0.601899906075322,12.480649356085,288.411035577727,29339.0486462438,730.593955279197,2788.75116099762,121.305942327497,2436.61822863028,576.21298661174,1513.97693099897
"SPS_x0.88",2039,0.612477230191699,13.0210958900116,288.617079459886,29595.8544718184,771.44649635655,2870.33446524161,120.096508753862,2529.41441812564,611.415942327497,1563.78815653965
"SPS_x0.88",2040,0.621902861793097,13.5725383069118,288.823123342046,29852.6602973931,812.299037433903,2951.9177694856,118.887075180227,2622.21060762101,646.618898043254,1613.59938208033
"SPS_x0.88",2041,0.625441763031324,13.4075870756404,295.152320901322,30163.2101015836,837.244232775599,2995.19668413968,123.141277033986,2665.62801235839,667.868547888774,1651.02739443872
"SPS_x0.88",2042,0.628762413141088,13.2536524964509,301.481518460598,30473.759905774,862.189428117294,3038.47559879376,127.395478887745,2709.04541709578,689.118197734295,1688.45540679712
"SPS_x0.88",2043,0.631884398144225,13.1096665744622,307.810716019873,30784.3097099645,887.13462345899,3081.75451344784,131.649680741504,2752.46282183316,710.367847579815,1725.88341915551
"SPS_x0.88",2044,0.634825028577869,12.9746950406505,314.139913579149,31094.8595141549,912.079818800686,3125.03342810192,135.903882595263,2795.88022657055,731.617497425335,1763.3114315139
"SPS_x0.88",2045,0.637599660621846,12.8479170570233,320.469111138424,31405.4093183453,937.025014142382,3168.312342756,140.158084449022,2839.29763130793,752.867147270855,1800.7394438723
"SPS_x0.88",2046,0.640359215961368,12.7634237147167,324.659087408454,31685.7856648389,954.416841021965,3209.45733722111,142.298928939238,2885.08032955716,765.166498455201,1816.22152420185
"SPS_x0.88",2047,0.643031460095519,12.6814350441088,328.849063678484,31966.1620113324,971.808667901549,3250.60233168621,144.439773429454,2930.86302780639,777.465849639547,1831.70360453141
"SPS_x0.88",2048,0.645620472228508,12.6018413012372,333.039039948513,32246.538357826,989.200494781132,3291.74732615132,146.58061791967,2976.64572605561,789.765200823893,1847.18568486097
"SPS_x0.88",2049,0.648130081352439,12.524539061194,337.229016218543,32526.9147043195,1006.59232166072,3332.89232061642,148.721462409887,3022.42842430484,802.064552008239,1862.66776519053
"SPS_x0.88",2050,0.650563885142098,12.4494307697664,341.418992488572,32807.2910508131,1023.9841485403,3374.03731508153,150.862306900103,3068.21112255407,814.363903192585,1878.14984552008
"SPS_x0.9",2025,0.553954468585675,5.39178886801834,212.954687875893,24799.756273642,222.352495290093,1394.31899225016,71.4423382251974,612.852192756608,130.847493992448,385.20200394782
"SPS_x0.9",2026,0.554104248411984,5.79862848717167,227.005776366239,25494.8572925268,259.972755770711,1522.96498325449,82.9529437006522,778.12161002403,163.448077583247,481.01330243735
"SPS_x0.9",2027,0.55420421499582,6.10631937882742,241.056864856584,26189.9583114116,297.59301625133,1651.61097425882,94.4635491761071,943.391027291452,196.048661174047,576.824600926879
"SPS_x0.9",2028,0.554275675305988,6.34716928507715,255.10795334693,26885.0593302964,335.213276731948,1780.25696526315,105.974154651562,1108.66044455887,228.649244764847,672.635899416409
"SPS_x0.9",2029,0.554329300980016,6.54082450417522,269.159041837275,27580.1603491812,372.833537212566,1908.90295626749,117.484760127017,1273.9298618263,261.249828355647,768.447197905939
"SPS_x0.9",2030,0.554371027890608,6.69991896498729,283.21013032762,28275.261368066,410.453797693184,2037.54894727182,128.995365602472,1439.19927909372,293.850411946447,864.258496395469
"SPS_x0.9",2031,0.556210403999385,7.54232774275805,285.819584483235,28501.9860999421,453.546988870134,2153.80412069567,128.918048403708,1595.70082389289,331.969412976313,972.342173017508
"SPS_x0.9",2032,0.557670869679565,8.38574757792195,288.42903863885,28728.7108318183,496.640180047085,2270.05929411953,128.840731204943,1752.20236869207,370.088414006179,1080.42584963955
"SPS_x0.9",2033,0.558858574548862,9.23018029177567,291.038492794465,28955.4355636944,539.733371224035,2386.31446754339,128.763414006179,1908.70391349125,408.207415036045,1188.50952626159
"SPS_x0.9",2034,0.559843404923143,10.0756277099929,293.64794695008,29182.1602955706,582.826562400985,2502.56964096724,128.686096807415,2065.20545829042,446.326416065911,1296.59320288363
"SPS_x0.9",2035,0.560673250860678,10.9220916626378,296.257401105695,29408.8850274467,625.919753577935,2618.8248143911,128.608779608651,2221.7070030896,484.445417095778,1404.67687950566
"SPS_x0.9",2036,0.576328319953822,11.4314540949529,296.469505102036,29673.2439655383,667.973839981093,2702.80762758344,127.36377445932,2317.232492276,520.683753861998,1455.95314109166
"SPS_x0.9",2037,0.589946071169143,11.9508730613522,296.681609098377,29937.6029036299,710.027926384251,2786.79044077579,126.11876930999,2412.75798146241,556.922090628218,1507.22940267765
"SPS_x0.9",2038,0.601899906075322,12.480649356085,296.893713094718,30201.9618417215,752.082012787408,2870.77325396813,124.873764160659,2508.28347064882,593.160427394439,1558.50566426365
"SPS_x0.9",2039,0.612477230191699,13.0210958900116,297.10581709106,30466.3207798131,794.136099190566,2954.75606716048,123.628759011329,2603.80895983522,629.398764160659,1609.78192584964
"SPS_x0.9",2040,0.621902861793097,13.5725383069118,297.317921087401,30730.6797179047,836.190185593724,3038.73888035283,122.383753861998,2699.33444902163,665.637100926879,1661.05818743563
"SPS_x0.9",2041,0.625441763031324,13.4075870756404,303.833271516067,31050.3633398654,861.869063151352,3083.29070426144,126.763079299691,2744.02883625129,687.511740473738,1699.58702368692
"SPS_x0.9",2042,0.628762413141088,13.2536524964509,310.348621944733,31370.0469618262,887.547940708979,3127.84252817005,131.142404737384,2788.72322348095,709.386380020597,1738.11585993821
"SPS_x0.9",2043,0.631884398144225,13.1096665744622,316.863972373399,31689.7305837869,913.226818266608,3172.39435207866,135.521730175077,2833.41761071061,731.261019567456,1776.6446961895
"SPS_x0.9",2044,0.634825028577869,12.9746950406505,323.379322802065,32009.4142057477,938.905695824236,3216.94617598727,139.90105561277,2878.11199794027,753.135659114315,1815.17353244078
"SPS_x0.9",2045,0.637599660621846,12.8479170570233,329.894673230731,32329.0978277084,964.584573381864,3261.49799989588,144.280381050463,2922.80638516993,775.010298661174,1853.70236869207
"SPS_x0.9",2046,0.640359215961368,12.7634237147167,334.207884096938,32617.7205373341,982.487924581435,3303.85314125702,146.484191555098,2969.93563336766,787.671395468589,1869.63980432544
"SPS_x0.9",2047,0.643031460095519,12.6814350441088,338.521094963145,32906.3432469599,1000.39127578101,3346.20828261816,148.688002059732,3017.0648815654,800.332492276004,1885.57723995881
"SPS_x0.9",2048,0.645620472228508,12.6018413012372,342.834305829352,33194.9659565856,1018.29462698058,3388.5634239793,150.891812564367,3064.19412976313,812.993589083419,1901.51467559217
"SPS_x0.9",2049,0.648130081352439,12.524539061194,347.147516695559,33483.5886662113,1036.19797818015,3430.91856534044,153.095623069001,3111.32337796086,825.654685890834,1917.45211122554
"SPS_x0.9",2050,0.650563885142098,12.4494307697664,351.460727561766,33772.211375837,1054.10132937972,3473.27370670158,155.299433573635,3158.4526261586,838.315782698249,1933.38954685891
"SPS_x0.93",2025,0.553954468585675,5.39178886801834,219.03910752949,25508.3207386032,228.705423726953,1434.15667774302,73.4835478887745,630.362255406797,134.585993820803,396.207775489186
"SPS_x0.93",2026,0.554104248411984,5.79862848717167,233.491655690988,26223.2817865989,267.400548792732,1566.47826849033,85.3230278063852,800.353656024717,168.118022657055,494.756539649846
"SPS_x0.93",2027,0.55420421499582,6.10631937882742,247.944203852487,26938.2428345947,306.09567385851,1698.79985923764,97.1625077239959,970.345056642636,201.650051493306,593.305303810505
"SPS_x0.93",2028,0.554275675305988,6.34716928507715,262.396752013985,27653.2038825905,344.790798924289,1831.12144998496,109.001987641607,1140.33645726056,235.182080329557,691.854067971164
"SPS_x0.93",2029,0.554329300980016,6.54082450417522,276.849300175483,28368.1649305863,383.485923990068,1963.44304073227,120.841467559217,1310.32785787848,268.714109165808,790.402832131823
"SPS_x0.93",2030,0.554371027890608,6.69991896498729,291.301848336981,29083.1259785821,422.181049055847,2095.76463147958,132.680947476828,1480.3192584964,302.24613800206,888.951596292482
"SPS_x0.93",2031,0.556210403999385,7.54232774275804,293.985858325613,29316.3285599405,466.505474266424,2215.34138128698,132.601421215242,1641.29227600412,341.454253347065,1000.12337796087
"SPS_x0.93",2032,0.557670869679565,8.38574757792195,296.669868314246,29549.5311412988,510.829899477002,2334.91813109437,132.521894953656,1802.26529351184,380.66236869207,1111.29515962925
"SPS_x0.93",2033,0.558858574548862,9.23018029177567,299.353878302879,29782.7337226571,555.154324687579,2454.49488090177,132.44236869207,1963.23831101957,419.870484037075,1222.46694129763
"SPS_x0.93",2034,0.559843404923143,10.0756277099929,302.037888291511,30015.9363040154,599.478749898156,2574.07163070916,132.362842430484,2124.21132852729,459.07859938208,1333.63872296601
"SPS_x0.93",2035,0.560673250860678,10.9220916626378,304.721898280143,30249.1388853738,643.803175108734,2693.64838051656,132.283316168898,2285.18434603502,498.286714727085,1444.8105046344
"SPS_x0.93",2036,0.576328319953822,11.4314540949529,304.940062390666,30521.0509359823,687.058806837696,2780.03070265726,131.002739443872,2383.43913491246,535.560432543769,1497.55180226571
"SPS_x0.93",2037,0.589946071169143,11.9508730613522,305.158226501188,30792.9629865908,730.314438566658,2866.41302479795,129.722162718847,2481.69392378991,572.834150360453,1550.29309989701
"SPS_x0.93",2038,0.601899906075322,12.480649356085,305.37639061171,31064.8750371993,773.57007029562,2952.79534693865,128.441585993821,2579.94871266735,610.107868177137,1603.03439752832
"SPS_x0.93",2039,0.612477230191699,13.0210958900116,305.594554722233,31336.7870878078,816.825702024582,3039.17766907935,127.161009268795,2678.2035015448,647.381585993821,1655.77569515963
"SPS_x0.93",2040,0.621902861793097,13.5725383069118,305.812718832755,31608.6991384163,860.081333753544,3125.55999122005,125.880432543769,2776.45829042225,684.655303810505,1708.51699279094
"SPS_x0.93",2041,0.625441763031324,13.4075870756404,312.514222130812,31937.5165781473,886.493893527105,3171.38472438319,130.384881565397,2822.42966014418,707.154933058702,1748.14665293512
"SPS_x0.93",2042,0.628762413141088,13.2536524964509,319.215725428868,32266.3340178784,912.906453300665,3217.20945754634,134.889330587024,2868.40102986612,729.6545623069,1787.7763130793
"SPS_x0.93",2043,0.631884398144225,13.1096665744622,325.917228726925,32595.1514576094,939.319013074225,3263.03419070948,139.393779608651,2914.37239958805,752.154191555098,1827.40597322348
"SPS_x0.93",2044,0.634825028577869,12.9746950406505,332.618732024981,32923.9688973405,965.731572847785,3308.85892387262,143.898228630278,2960.34376930999,774.653820803296,1867.03563336766
"SPS_x0.93",2045,0.637599660621846,12.8479170570233,339.320235323038,33252.7863370715,992.144132621346,3354.68365703576,148.402677651905,3006.31513903193,797.153450051493,1906.66529351184
"SPS_x0.93",2046,0.640359215961368,12.7634237147167,343.756680785422,33549.6554098294,1010.5590081409,3398.24894529294,150.669454170958,3054.79093717817,810.176292481977,1923.05808444902
"SPS_x0.93",2047,0.643031460095519,12.6814350441088,348.193126247806,33846.5244825873,1028.97388366046,3441.81423355011,152.93623069001,3103.26673532441,823.199134912461,1939.4508753862
"SPS_x0.93",2048,0.645620472228508,12.6018413012372,352.62957171019,34143.3935553452,1047.38875918002,3485.37952180728,155.203007209063,3151.74253347065,836.221977342945,1955.84366632338
"SPS_x0.93",2049,0.648130081352439,12.524539061194,357.066017172575,34440.2626281031,1065.80363469958,3528.94481006445,157.469783728115,3200.21833161689,849.24481977343,1972.23645726056
"SPS_x0.93",2050,0.650563885142098,12.4494307697664,361.502462634959,34737.1317008609,1084.21851021914,3572.51009832162,159.736560247168,3248.69412976313,862.267662203914,1988.62924819773
"SPS_x0.95",2025,0.553954468585675,5.39178886801834,225.123527183087,26216.8852035643,235.058352163813,1473.99436323588,75.5247575523515,647.872318056986,138.324493649159,407.213547030553
"SPS_x0.95",2026,0.554104248411984,5.79862848717167,239.977535015738,26951.7062806711,274.828341814752,1609.99155372617,87.6931119121181,822.585702025403,172.787967730862,508.499776862341
"SPS_x0.95",2027,0.55420421499582,6.10631937882742,254.831542848389,27686.5273577779,314.598331465691,1745.98874421647,99.8614662718847,997.299085993821,207.251441812564,609.78600669413
"SPS_x0.95",2028,0.554275675305988,6.34716928507714,269.68555068104,28421.3484348847,354.36832111663,1881.98593470676,112.029820631651,1172.01246996224,241.714915894267,711.072236525918
"SPS_x0.95",2029,0.554329300980016,6.54082450417522,284.539558513691,29156.1695119915,394.13831076757,2017.98312519706,124.198174991418,1346.72585393066,276.17838997597,812.358466357707
"SPS_x0.95",2030,0.554371027890608,6.69991896498729,299.393566346342,29890.9905890983,433.908300418509,2153.98031568735,136.366529351184,1521.43923789907,310.641864057672,913.644696189495
"SPS_x0.95",2031,0.556210403999385,7.54232774275804,302.152132167992,30130.6710199388,479.463959662714,2276.87864187828,136.284794026776,1686.88372811534,350.939093717817,1027.90458290422
"SPS_x0.95",2032,0.557670869679565,8.38574757792195,304.910697989642,30370.3514507793,525.019618906918,2399.77696806922,136.203058702369,1852.32821833162,391.236323377961,1142.16446961895
"SPS_x0.95",2033,0.558858574548862,9.23018029177567,307.669263811292,30610.0318816198,570.575278151123,2522.67529426015,136.121323377961,2017.77270854789,431.533553038105,1256.42435633368
"SPS_x0.95",2034,0.559843404923143,10.0756277099929,310.427829632942,30849.7123124603,616.130937395327,2645.57362045108,136.039588053553,2183.21719876416,471.830782698249,1370.6842430484
"SPS_x0.95",2035,0.560673250860678,10.9220916626378,313.186395454592,31089.3927433008,661.686596639532,2768.47194664202,135.957852729145,2348.66168898043,512.128012358393,1484.94412976313
"SPS_x0.95",2036,0.576328319953822,11.4314540949529,313.410619679295,31368.8579064262,706.143773694298,2857.25377773107,134.641704428424,2449.64577754892,550.437111225541,1539.15046343975
"SPS_x0.95",2037,0.589946071169143,11.9508730613522,313.634843903999,31648.3230695516,750.600950749065,2946.03560882012,133.325556127703,2550.6298661174,588.746210092688,1593.35679711637
"SPS_x0.95",2038,0.601899906075322,12.480649356085,313.859068128702,31927.788232677,795.058127803832,3034.81743990917,132.009407826982,2651.61395468589,627.055308959835,1647.563130793
"SPS_x0.95",2039,0.612477230191699,13.0210958900116,314.083292353406,32207.2533958024,839.515304858598,3123.59927099822,130.693259526262,2752.59804325438,665.364407826983,1701.76946446962
"SPS_x0.95",2040,0.621902861793097,13.5725383069118,314.307516578109,32486.7185589278,883.972481913365,3212.38110208727,129.377111225541,2853.58213182286,703.67350669413,1755.97579814624
"SPS_x0.95",2041,0.625441763031324,13.4075870756404,321.195172745556,32824.6698164292,911.118723902857,3259.47874450495,134.006683831102,2900.83048403707,726.798125643666,1796.70628218332
"SPS_x0.95",2042,0.628762413141088,13.2536524964509,328.082828913003,33162.6210739306,938.26496589235,3306.57638692262,138.636256436663,2948.07883625129,749.922744593203,1837.43676622039
"SPS_x0.95",2043,0.631884398144225,13.1096665744622,334.97048508045,33500.5723314319,965.411207881842,3353.6740293403,143.265829042225,2995.3271884655,773.04736354274,1878.16725025747
"SPS_x0.95",2044,0.634825028577869,12.9746950406505,341.858141247897,33838.5235889333,992.557449871335,3400.77167175797,147.895401647786,3042.57554067971,796.171982492276,1918.89773429454
"SPS_x0.95",2045,0.637599660621846,12.8479170570233,348.745797415344,34176.4748464346,1019.70369186083,3447.86931417565,152.524974253347,3089.82389289392,819.296601441813,1959.62821833162
"SPS_x0.95",2046,0.640359215961368,12.7634237147167,353.305477473906,34481.5902823247,1038.63009170037,3492.64474932885,154.854716786818,3139.64624098867,832.681189495366,1976.47636457261
"SPS_x0.95",2047,0.643031460095519,12.6814350441088,357.865157532467,34786.7057182147,1057.55649153992,3537.42018448205,157.184459320288,3189.46858908342,846.065777548919,1993.32451081359
"SPS_x0.95",2048,0.645620472228508,12.6018413012372,362.424837591029,35091.8211541048,1076.48289137947,3582.19561963526,159.514201853759,3239.29093717817,859.450365602472,2010.17265705458
"SPS_x0.95",2049,0.648130081352439,12.524539061194,366.984517649591,35396.9365899948,1095.40929121901,3626.97105478846,161.84394438723,3289.11328527291,872.834953656025,2027.02080329557
"SPS_x0.95",2050,0.650563885142098,12.4494307697664,371.544197708152,35702.0520258848,1114.33569105856,3671.74648994167,164.1736869207,3338.93563336766,886.219541709578,2043.86894953656
"SPS_x0.98",2025,0.553954468585675,5.39178886801834,231.207946836684,26925.4496685255,241.411280600672,1513.83204872874,77.5659672159286,665.382380707175,142.062993477515,418.219318571919
"SPS_x0.98",2026,0.554104248411984,5.79862848717167,246.463414340488,27680.1307747433,282.256134836772,1653.50483896202,90.063196017851,844.81774802609,177.457912804669,522.243014074837
"SPS_x0.98",2027,0.55420421499582,6.10631937882742,261.718881844291,28434.8118809611,323.100989072872,1793.17762919529,102.560424819773,1024.253115345,212.852832131823,626.266709577755
"SPS_x0.98",2028,0.554275675305988,6.34716928507714,276.974349348095,29189.4929871789,363.945843308972,1932.85041942857,115.057653621696,1203.68848266392,248.247751458977,730.290405080673
"SPS_x0.98",2029,0.554329300980016,6.54082450417522,292.229816851899,29944.1740933967,404.790697545072,2072.52320966184,127.554882423618,1383.12384998284,283.642670786131,834.314100583591
"SPS_x0.98",2030,0.554371027890608,6.69991896498729,307.485284355702,30698.8551996145,445.635551781172,2212.19599989512,140.052111225541,1562.55921730175,319.037590113285,938.337796086509
"SPS_x0.98",2031,0.556210403999385,7.54232774275805,310.31840601037,30945.0134799371,492.422445059003,2338.41590246959,139.968166838311,1732.47518022657,360.423934088568,1055.68578784758
"SPS_x0.98",2032,0.557670869679565,8.38574757792195,313.151527665037,31191.1717602598,539.209338336835,2464.63580504406,139.884222451081,1902.39114315139,401.810278063852,1173.03377960865
"SPS_x0.98",2033,0.558858574548862,9.23018029177567,315.984649319705,31437.3300405825,585.996231614666,2590.85570761853,139.800278063852,2072.30710607621,443.196622039135,1290.38177136972
"SPS_x0.98",2034,0.559843404923143,10.0756277099929,318.817770974373,31683.4883209052,632.783124892498,2717.07561019301,139.716333676622,2242.22306900103,484.582966014418,1407.72976313079
"SPS_x0.98",2035,0.560673250860678,10.9220916626378,321.65089262904,31929.6466012279,679.57001817033,2843.29551276748,139.632389289392,2412.13903192585,525.969309989701,1525.07775489186
"SPS_x0.98",2036,0.576328319953822,11.4314540949529,321.881176967925,32216.6648768702,725.228740550901,2934.47685280488,138.280669412976,2515.85242018538,565.313789907312,1580.7491246138
"SPS_x0.98",2037,0.589946071169143,11.9508730613522,322.11146130681,32503.6831525125,770.887462931472,3025.65819284229,136.92894953656,2619.5658084449,604.658269824923,1636.42049433574
"SPS_x0.98",2038,0.601899906075322,12.480649356085,322.341745645694,32790.7014281548,816.546185312043,3116.83953287969,135.577229660144,2723.27919670443,644.002749742534,1692.09186405767
"SPS_x0.98",2039,0.612477230191699,13.0210958900116,322.572029984579,33077.7197037971,862.204907692614,3208.02087291709,134.225509783728,2826.99258496395,683.347229660144,1747.76323377961
"SPS_x0.98",2040,0.621902861793097,13.5725383069118,322.802314323464,33364.7379794394,907.863630073186,3299.2022129545,132.873789907312,2930.70597322348,722.691709577755,1803.43460350154
"SPS_x0.98",2041,0.625441763031324,13.4075870756404,329.876123360301,33711.8230547111,935.74355427861,3347.5727646267,137.628486096807,2979.23130792997,746.44131822863,1845.26591143151
"SPS_x0.98",2042,0.628762413141088,13.2536524964509,336.949932397139,34058.9081299827,963.623478484035,3395.94331629891,142.383182286303,3027.75664263646,770.190926879506,1887.09721936148
"SPS_x0.98",2043,0.631884398144225,13.1096665744622,344.023741433976,34405.9932052544,991.50340268946,3444.31386797112,147.137878475798,3076.28197734295,793.940535530381,1928.92852729145
"SPS_x0.98",2044,0.634825028577869,12.9746950406505,351.097550470813,34753.0782805261,1019.38332689488,3492.68441964332,151.892574665294,3124.80731204943,817.690144181256,1970.75983522142
"SPS_x0.98",2045,0.637599660621846,12.8479170570233,358.171359507651,35100.1633557977,1047.26325110031,3541.05497131553,156.647270854789,3173.33264675592,841.439752832132,2012.59114315139
"SPS_x0.98",2046,0.640359215961368,12.7634237147167,362.85427416239,35413.5251548199,1066.70117525984,3587.04055336477,159.039979402678,3224.50154479918,855.186086508754,2029.89464469619
"SPS_x0.98",2047,0.643031460095519,12.6814350441088,367.537188817129,35726.8869538421,1086.13909941938,3633.026135414,161.432687950566,3275.67044284243,868.932420185376,2047.19814624099
"SPS_x0.98",2048,0.645620472228508,12.6018413012372,372.220103471868,36040.2487528643,1105.57702357891,3679.01171746324,163.825396498455,3326.83934088569,882.678753861998,2064.50164778579
"SPS_x0.98",2049,0.648130081352439,12.524539061194,376.903018126606,36353.6105518866,1125.01494773845,3724.99729951248,166.218105046344,3378.00823892894,896.42508753862,2081.80514933059
"SPS_x0.98",2050,0.650563885142098,12.4494307697664,381.585932781345,36666.9723509088,1144.45287189798,3770.98288156171,168.610813594233,3429.17713697219,910.171421215242,2099.10865087539
"NZE_x1.02",2025,0.564485400823153,5.56511016561096,257.048303358554,28618.4163071055,293.618391654049,1755.45762429234,96.7505952380952,875.5518707483,187.318537414966,538.427721088435
"NZE_x1.02",2026,0.569038787510935,5.96290679157771,288.865825372073,29941.6486464335,378.05310983871,2077.7158500894,125.636802721088,1244.27823129252,263.386054421769,749.160544217687
"NZE_x1.02",2027,0.571551454356803,6.21197688343754,320.683347385592,31264.8809857615,462.487828023371,2399.97407588647,154.523010204082,1613.00459183674,339.453571428571,959.893367346939
"NZE_x1.02",2028,0.573144156688956,6.38259191789076,352.500869399111,32588.1133250896,546.922546208033,2722.23230168353,183.409217687075,1981.73095238095,415.521088435374,1170.62619047619
"NZE_x1.02",2029,0.574243955359809,6.50677711259603,384.31839141263,33911.3456644176,631.357264392694,3044.4905274806,212.295425170068,2350.45731292517,491.588605442177,1381.35901360544
"NZE_x1.02",2030,0.575049001800251,6.60121510589868,416.13591342615,35234.5780037456,715.791982577355,3366.74875327766,241.181632653061,2719.18367346939,567.65612244898,1592.09183673469
"NZE_x1.02",2031,0.577157670089617,7.47491685669672,425.383877966263,36043.8359956781,820.715074277435,3642.02683975945,247.544081632653,3111.8387755102,663.035102040816,1850.37142857143
"NZE_x1.02",2032,0.578735961544987,8.30483176357683,434.631842506376,36853.0939876106,925.638165977515,3917.30492624123,253.906530612245,3504.49387755102,758.414081632653,2108.65102040816
"NZE_x1.02",2033,0.579961624628568,9.09417102244303,443.879807046489,37662.3519795432,1030.5612576776,4192.58301272302,260.268979591837,3897.14897959184,853.79306122449,2366.9306122449
"NZE_x1.02",2034,0.580940962516699,9.84583932264519,453.127771586602,38471.6099714757,1135.48434937768,4467.8610992048,266.631428571429,4289.80408163265,949.172040816327,2625.21020408163
"NZE_x1.02",2035,0.581741451795962,10.562470564489,462.375736126715,39280.8679634082,1240.40744107776,4743.13918568659,272.99387755102,4682.45918367347,1044.55102040816,2883.48979591837
"NZE_x1.02",2036,0.595315476010521,10.9706772908367,459.142536528496,39464.3269672747,1307.84352317393,4814.09330418072,268.928571428571,4811.09795918367,1104.61224489796,2950.32857142857
"NZE_x1.02",2037,0.607489498358446,11.3914149002566,455.909336930277,39647.7859711412,1375.2796052701,4885.04742267485,264.863265306122,4939.73673469388,1164.67346938776,3017.16734693878
"NZE_x1.02",2038,0.618469487920598,11.825269385168,452.676137332058,39831.2449750077,1442.71568736627,4956.00154116898,260.797959183673,5068.37551020408,1224.73469387755,3084.00612244898
"NZE_x1.02",2039,0.62842289947365,12.2728638542437,449.442937733839,40014.7039788741,1510.15176946244,5026.95565966311,256.732653061224,5197.01428571429,1284.79591836735,3150.84489795918
"NZE_x1.02",2040,0.637487273720543,12.734861518331,446.20973813562,40198.1629827406,1577.58785155861,5097.90977815724,252.667346938776,5325.65306122449,1344.85714285714,3217.68367346939
"NZE_x1.02",2041,0.640739916498213,12.6065417448214,455.63568459895,40328.2447096029,1620.83339979004,5157.42072789521,259.819591836735,5387.18163265306,1381.38571428571,3275.42653061225
"NZE_x1.02",2042,0.643824968900029,12.4850974114827,465.061631062279,40458.3264364652,1664.07894802148,5216.93167763317,266.971836734694,5448.71020408163,1417.91428571429,3333.1693877551
"NZE_x1.02",2043,0.646755058105502,12.3699903514571,474.487577525609,40588.4081633275,1707.32449625292,5276.44262737113,274.124081632653,5510.2387755102,1454.44285714286,3390.91224489796
"NZE_x1.02",2044,0.649541573838293,12.2607371355352,483.913523988939,40718.4898901898,1750.57004448435,5335.95357710909,281.276326530612,5571.76734693878,1490.97142857143,3448.65510204082
"NZE_x1.02",2045,0.652194816328555,12.1569022854313,493.339470452268,40848.5716170521,1793.81559271579,5395.46452684706,288.428571428571,5633.29591836735,1527.5,3506.39795918367
