panel,cat,water_impact_B,cost_B
b,"Demand
>1,100 Mt",4897.924216792374,5017.051039159546
b,"Demand
>1,100 Mt",4254.847255178287,5255.958231500482
b,"Demand
>1,100 Mt",3453.031532140372,5972.679808523257
b,"Demand
>1,100 Mt",6638.528420484611,8257.452213806071
b,"Demand
>1,100 Mt",5898.789649175644,8340.026735944119
b,"Demand
>1,100 Mt",5575.049723944341,8670.324824496387
b,"Demand
>1,100 Mt",5389.430439568677,9083.197435186665
b,"Demand
>1,100 Mt",4725.979986737966,10321.815267257558
b,"Demand
<1,000 Mt",5153.339405434575,4311.465110860804
b,"Demand
<1,000 Mt",4324.524448687103,4354.579761969401
b,"Demand
<1,000 Mt",3380.575215614322,4527.038366403827
b,"Demand
<1,000 Mt",2789.526293469182,4742.611621946881
b,"Demand
<1,000 Mt",1924.23053210976,5389.331388575988
b,"Demand
<1,000 Mt",6109.747272795593,4909.508378795321
b,"Demand
<1,000 Mt",5612.8458508846925,4958.603462583256
b,"Demand
<1,000 Mt",5140.933757941993,5154.983797735074
b,"Demand
<1,000 Mt",4981.9225934622355,5400.459216674826
b,"Demand
<1,000 Mt",4907.308912153068,6136.885473494169
b,"Demand
>1,100 Mt",5627.794396296885,4085.5703619869337
b,"Demand
>1,100 Mt",4911.839726077073,4126.4260656068145
b,"Demand
>1,100 Mt",3914.2601892783455,4289.848880086286
b,"Demand
>1,100 Mt",3130.267427106449,4494.127398185632
b,"Demand
>1,100 Mt",1993.6405584024828,5106.962952483664
b,"Demand
>1,100 Mt",3741.463905130722,3879.050333527968
b,"Demand
>1,100 Mt",3355.4900107219232,3917.840836863254
b,"Demand
>1,100 Mt",2674.6478105024826,4073.002850204371
b,"Demand
>1,100 Mt",2145.025682935731,4266.955366880767
b,"Demand
>1,100 Mt",1669.821513753675,4848.812916909932
b,"Demand
<1,000 Mt",4873.658888388001,3453.1908545529345
b,"Demand
<1,000 Mt",4475.846028470207,3487.72276309847
b,"Demand
<1,000 Mt",3584.8304250877804,3625.85039728059
b,"Demand
<1,000 Mt",2977.401323014081,3798.509940008251
b,"Demand
<1,000 Mt",1818.5379439873575,4316.488568191168
b,"Demand
<1,000 Mt",3248.6911659517837,1650.93925827804
b,"Demand
<1,000 Mt",2356.951161975207,1667.4486508608268
b,"Demand
<1,000 Mt",1415.694629734653,1733.4862211919494
b,"Demand
<1,000 Mt",931.736621447552,1816.0331841058517
b,"Demand
<1,000 Mt",307.95111613862804,2063.6740728475584
b,"Demand
<1,000 Mt",8100.042395441228,4642.9018988531025
b,"Demand
<1,000 Mt",7047.0445087765975,4689.330917841623
b,"Demand
<1,000 Mt",5983.92782657989,4875.046993795756
b,"Demand
<1,000 Mt",5322.879217816495,5107.192088738413
b,"Demand
<1,000 Mt",4308.654425731069,5803.627373566375
b,"Demand
>1,100 Mt",5624.882935142697,8123.8666652564625
b,"Demand
>1,100 Mt",4766.073501645111,8205.105331909024
b,"Demand
>1,100 Mt",3664.226015269981,8530.059998519264
b,"Demand
>1,100 Mt",3303.2951328269173,8936.253331782118
b,"Demand
>1,100 Mt",3150.9777511306256,10154.833331570608
b,"Demand
>1,100 Mt",6311.865306476792,5433.71476417422
b,"Demand
>1,100 Mt",5573.0150934586545,5488.051911815932
b,"Demand
>1,100 Mt",5359.330453095852,5705.400502382927
b,"Demand
>1,100 Mt",4554.468390676634,5977.086240591634
b,"Demand
>1,100 Mt",3637.630921169239,6792.143455217772
b,"Demand
<1,000 Mt",4845.15947039615,4737.705575244757
b,"Demand
<1,000 Mt",4259.402428064429,4785.08263099722
b,"Demand
<1,000 Mt",3648.85194288982,4974.590854006998
b,"Demand
<1,000 Mt",3245.820174340653,5211.47613276927
b,"Demand
<1,000 Mt",2654.7035398951516,5922.131969055951
b,"Demand
>1,100 Mt",6912.564684324111,4632.568363830816
b,"Demand
>1,100 Mt",5577.876685120371,4678.894047469104
b,"Demand
>1,100 Mt",4329.298286056479,4864.196782022337
b,"Demand
>1,100 Mt",3473.438789511434,5095.825200213856
b,"Demand
>1,100 Mt",2432.4392833235124,5790.710454788512
b,"Demand
<1,000 Mt",6198.602708812859,5244.479476844886
b,"Demand
<1,000 Mt",5335.308587693182,5296.9242716133285
b,"Demand
<1,000 Mt",4534.6535414927275,5506.703450687125
b,"Demand
<1,000 Mt",4028.573470599615,5768.927424529368
b,"Demand
<1,000 Mt",3337.013123383935,6555.599346056115
b,"Demand
>1,100 Mt",7806.432145475446,5426.393404403397
b,"Demand
>1,100 Mt",6648.111265027761,5480.657338447421
b,"Demand
>1,100 Mt",5572.304847035498,5697.713074623541
b,"Demand
>1,100 Mt",4864.98075682727,5969.0327448437065
b,"Demand
>1,100 Mt",3800.107255684962,6782.9917555042075
b,"Demand
<1,000 Mt",3160.7467481232857,2414.1249123691814
b,"Demand
<1,000 Mt",2865.159318070942,2438.266161492863
b,"Demand
<1,000 Mt",2412.2698074990462,2534.8311579876204
b,"Demand
<1,000 Mt",1899.462998241193,2655.53740360608
b,"Demand
<1,000 Mt",1503.4832452714131,3017.656140461454
b,"Demand
<1,000 Mt",3500.2044565219576,2568.1496509138033
b,"Demand
<1,000 Mt",3022.021248050812,2593.8311474229595
b,"Demand
<1,000 Mt",2238.300537725713,2696.5571334595056
b,"Demand
<1,000 Mt",1608.1323113711176,2824.9646160051957
b,"Demand
<1,000 Mt",852.4823371330971,3210.187063642284
b,"Demand
>1,100 Mt",4170.704739298222,4718.731872032616
b,"Demand
>1,100 Mt",3708.688457770869,4765.919190752954
b,"Demand
>1,100 Mt",3052.579642038547,4954.668465634254
b,"Demand
>1,100 Mt",2648.0338855018995,5190.605059235869
b,"Demand
>1,100 Mt",1803.5270058832891,5898.414840040746
b,"Demand
>1,100 Mt",8260.516546617091,10447.056082460404
b,"Demand
>1,100 Mt",6777.568348022541,10551.526643285008
b,"Demand
>1,100 Mt",5965.241474949782,10969.408886583396
b,"Demand
>1,100 Mt",5721.117539786036,11491.761690706406
b,"Demand
>1,100 Mt",5529.006134047041,13058.820103075488
b,"Demand
<1,000 Mt",4579.696630061927,3025.5072493259145
b,"Demand
<1,000 Mt",3522.68808231884,3055.762321819186
b,"Demand
<1,000 Mt",2263.977073386137,3176.78261179222
b,"Demand
<1,000 Mt",1611.4462747611583,3328.057974258521
b,"Demand
<1,000 Mt",849.0861280758858,3781.884061657406
b,"Demand
>1,100 Mt",7546.276771538892,6378.761672562517
b,"Demand
>1,100 Mt",6408.846922962026,6442.549289288185
b,"Demand
>1,100 Mt",5199.467287672755,6697.699756190706
b,"Demand
>1,100 Mt",4558.235751491607,7016.637839818844
b,"Demand
>1,100 Mt",3524.275417651217,7973.452090703215
b,"Demand
>1,100 Mt",3915.2018339626625,3054.666613290796
b,"Demand
>1,100 Mt",3204.2109818163844,3085.213279423695
b,"Demand
>1,100 Mt",2654.500022740322,3207.3999439553304
b,"Demand
>1,100 Mt",2009.635097062911,3360.133274619866
b,"Demand
>1,100 Mt",1446.0325346935722,3818.333266613481
b,"Demand
<1,000 Mt",7861.810497547084,3610.398004376073
b,"Demand
<1,000 Mt",6181.896535421724,3646.501984419834
b,"Demand
<1,000 Mt",4847.137641008414,3790.9179045948817
b,"Demand
<1,000 Mt",3957.174731523303,3971.437804813677
b,"Demand
<1,000 Mt",2714.3351148130405,4512.997505470072
b,"Demand
<1,000 Mt",5382.499239234492,2600.117197754402
b,"Demand
<1,000 Mt",4336.016320766501,2626.1183697319393
b,"Demand
<1,000 Mt",3013.0464333440623,2730.123057642122
b,"Demand
<1,000 Mt",2363.5821781101645,2860.1289175298516
b,"Demand
<1,000 Mt",1564.194995346499,3250.1464971930186
b,"Demand
<1,000 Mt",5668.268982145429,2606.5596842237064
b,"Demand
<1,000 Mt",4127.449339677257,2632.6252810659375
b,"Demand
<1,000 Mt",2663.11719087557,2736.8876684348816
b,"Demand
<1,000 Mt",1935.4122215924176,2867.215652646079
b,"Demand
<1,000 Mt",1049.0080944519066,3258.199605279635
b,"Demand
>1,100 Mt",6027.56820342894,6566.843299661406
b,"Demand
>1,100 Mt",5113.98033089104,6632.511732658044
b,"Demand
>1,100 Mt",4213.410011386365,6895.185464644512
b,"Demand
>1,100 Mt",3656.279987071885,7223.527629627592
b,"Demand
>1,100 Mt",2837.4552661758935,8208.55412457681
b,"Demand
>1,100 Mt",8397.181585992701,4688.591480553209
b,"Demand
>1,100 Mt",6936.572123466381,4735.477395358758
b,"Demand
>1,100 Mt",5511.746776441574,4923.021054580854
b,"Demand
>1,100 Mt",4645.121116234427,5157.450628608531
b,"Demand
>1,100 Mt",3910.7006814626857,5860.739350691536
b,"Demand
<1,000 Mt",3533.968936544178,3610.7446091645897
b,"Demand
<1,000 Mt",3137.7641837104184,3646.852055256225
b,"Demand
<1,000 Mt",2723.3332038100943,3791.2818396228
b,"Demand
<1,000 Mt",2560.8076875517195,3971.819070081032
b,"Demand
<1,000 Mt",2230.0270715358147,4513.430761455758
b,"Demand
>1,100 Mt",5746.372687356345,5911.994393500525
b,"Demand
>1,100 Mt",4984.382904601132,5971.114337435496
b,"Demand
>1,100 Mt",4389.936769411953,6207.594113175544
b,"Demand
>1,100 Mt",4259.0921445693575,6503.193832850554
b,"Demand
>1,100 Mt",3423.759927160354,7389.992991875638
b,"Demand
<1,000 Mt",3851.21270951452,2816.1780881232903
b,"Demand
<1,000 Mt",3070.175583919997,2844.3398690045306
b,"Demand
<1,000 Mt",2156.7828705738934,2956.9869925294524
b,"Demand
<1,000 Mt",1633.5479823591345,3097.7958969356205
b,"Demand
<1,000 Mt",1008.4198492461288,3520.2226101541146
b,"Demand
>1,100 Mt",5960.853811028474,10869.024581538555
b,"Demand
>1,100 Mt",4730.343941399896,10977.714827353884
b,"Demand
>1,100 Mt",3523.2898320339973,11412.475810615457
b,"Demand
>1,100 Mt",2828.28692340664,11955.927039692378
b,"Demand
>1,100 Mt",2290.2728087525647,13586.280726923156
b,"Demand
>1,100 Mt",8934.289745609758,5597.376473456385
b,"Demand
>1,100 Mt",7977.175728645917,5653.350238190909
b,"Demand
>1,100 Mt",7077.738849873342,5877.245297129157
b,"Demand
>1,100 Mt",6786.918857539449,6157.114120801954
b,"Demand
>1,100 Mt",6548.353450872837,6996.720591820389
b,"Demand
<1,000 Mt",4566.891815255748,2326.908687192259
b,"Demand
<1,000 Mt",3582.082835579044,2350.1777740641687
b,"Demand
<1,000 Mt",2360.1561506004373,2443.254121551868
b,"Demand
<1,000 Mt",1771.490306961236,2559.599555911483
b,"Demand
<1,000 Mt",1050.6691265519937,2908.635858990331
b,"Demand
<1,000 Mt",6521.976461647645,5854.195816169689
b,"Demand
<1,000 Mt",5527.853105204835,5912.737774331405
b,"Demand
<1,000 Mt",4506.570211633606,6146.905606978199
b,"Demand
<1,000 Mt",3856.2098310170145,6439.615397786679
b,"Demand
<1,000 Mt",3227.5336709718417,7317.744770212131
b,"Demand
>1,100 Mt",4039.150243830211,4799.237471240442
b,"Demand
>1,100 Mt",3378.7062285609222,4847.229845952835
b,"Demand
>1,100 Mt",2629.759925817882,5039.199344802452
b,"Demand
>1,100 Mt",2184.915222483165,5279.161218364463
b,"Demand
>1,100 Mt",1265.5328941550176,5999.046839050505
b,"Demand
>1,100 Mt",7582.166242301014,6397.092619693687
b,"Demand
>1,100 Mt",6883.39423883436,6461.063545890593
b,"Demand
>1,100 Mt",6315.4314733973315,6716.947250678371
b,"Demand
>1,100 Mt",6027.527520954616,7036.801881663043
b,"Demand
>1,100 Mt",5903.2262247326125,7996.365774617069
b,"Demand
<1,000 Mt",5657.274679739762,4229.04935538648
b,"Demand
<1,000 Mt",4744.709572332336,4271.339848940345
b,"Demand
<1,000 Mt",3883.136075007953,4440.501823155816
b,"Demand
<1,000 Mt",3405.1436239320046,4651.954290925132
b,"Demand
<1,000 Mt",2613.6232367475905,5286.311694233108
b,"Demand
>1,100 Mt",6079.252637636187,7123.021242651879
b,"Demand
>1,100 Mt",5304.440039050296,7194.251455078423
b,"Demand
>1,100 Mt",4314.902000186982,7479.172304784485
b,"Demand
>1,100 Mt",3707.037756597647,7835.323366917056
b,"Demand
>1,100 Mt",2937.798869568702,8903.776553314832
b,"Demand
>1,100 Mt",7922.588890495611,5889.9955512555935
b,"Demand
>1,100 Mt",6787.2646396005375,5948.8955067681945
b,"Demand
>1,100 Mt",5473.851906384604,6184.4953288184
b,"Demand
>1,100 Mt",4700.858871372804,6478.995106381154
b,"Demand
>1,100 Mt",3503.2167055732816,7362.494439069517
b,"Demand
<1,000 Mt",4001.966805086808,2964.78925886344
b,"Demand
<1,000 Mt",3414.4306261218076,2994.437151452063
b,"Demand
<1,000 Mt",2458.6989320245493,3113.028721806608
b,"Demand
<1,000 Mt",1716.0540392410308,3261.268184749783
b,"Demand
<1,000 Mt",1082.4219919806771,3705.9865735793064
b,"Demand
<1,000 Mt",4074.282975570273,2798.189668403511
b,"Demand
<1,000 Mt",3346.8882601232845,2826.171565087553
b,"Demand
<1,000 Mt",2549.1830922038084,2938.099151823685
b,"Demand
<1,000 Mt",2001.0548249566657,3078.008635243862
b,"Demand
<1,000 Mt",1038.986476101386,3497.737085504385
b,"Demand
<1,000 Mt",7260.687353857589,3951.5056625247503
b,"Demand
<1,000 Mt",5999.4140110335375,3991.020719149976
b,"Demand
<1,000 Mt",4693.721708816068,4149.080945650959
b,"Demand
<1,000 Mt",3873.374624677823,4346.656228777184
b,"Demand
<1,000 Mt",2776.10692855996,4939.382078155914
b,"Demand
>1,100 Mt",5204.273550463419,6086.299567747048
b,"Demand
>1,100 Mt",4610.5624706522885,6147.162563424535
b,"Demand
>1,100 Mt",3825.889733885844,6390.614546134432
b,"Demand
>1,100 Mt",3308.2872539195346,6694.929524521754
b,"Demand
>1,100 Mt",2658.789125242228,7607.874459683772
b,"Demand
>1,100 Mt",8722.381786817301,5417.6843308799835
b,"Demand
>1,100 Mt",7185.047728326021,5471.861174188777
b,"Demand
>1,100 Mt",5633.07880463637,5688.56854742399
b,"Demand
>1,100 Mt",4606.550623057845,5959.452763967983
b,"Demand
>1,100 Mt",3809.955704563611,6772.105413599964
b,"Demand
<1,000 Mt",5417.8643147153625,4650.340719853221
b,"Demand
<1,000 Mt",4696.51045017247,4696.844127051732
b,"Demand
<1,000 Mt",3855.6871885062865,4882.85775584586
b,"Demand
<1,000 Mt",3370.760878719297,5115.374791838524
b,"Demand
<1,000 Mt",2741.587099562733,5812.925899816548
b,"Demand
<1,000 Mt",6012.201196142036,2678.0078953781704
b,"Demand
<1,000 Mt",4520.1510705903365,2704.787974331966
b,"Demand
<1,000 Mt",3068.0692993502535,2811.9082901471
b,"Demand
<1,000 Mt",2307.968175852704,2945.808684916008
b,"Demand
<1,000 Mt",1425.3846453900085,3347.509869222726
b,"Demand
>1,100 Mt",4848.483458376773,6503.335507327196
b,"Demand
>1,100 Mt",4727.22057695829,6568.368862400475
b,"Demand
>1,100 Mt",4335.536089424032,6828.50228269359
b,"Demand
>1,100 Mt",3901.2839912570817,7153.669058059961
b,"Demand
>1,100 Mt",3934.750585023081,8129.169384159052
b,"Demand
<1,000 Mt",4581.415726586617,3464.0327131923564
b,"Demand
<1,000 Mt",3946.454674951936,3498.6730403242664
b,"Demand
<1,000 Mt",3247.206487589851,3637.2343488519505
b,"Demand
<1,000 Mt",2866.526742500602,3810.435984511571
b,"Demand
<1,000 Mt",2213.9012230185817,4330.040891490424
b,"Demand
<1,000 Mt",4406.084106194722,4199.44203086484
b,"Demand
<1,000 Mt",3800.955400046594,4241.436451173483
b,"Demand
<1,000 Mt",3230.055989452575,4409.414132408047
b,"Demand
<1,000 Mt",2974.473549826131,4619.386233951314
b,"Demand
<1,000 Mt",2798.680895336798,5249.302538581046
b,"Demand
<1,000 Mt",5190.1979979821035,5352.3488541997085
b,"Demand
<1,000 Mt",4344.513667986095,5405.872342741693
b,"Demand
<1,000 Mt",3576.13124609896,5619.96629690969
b,"Demand
<1,000 Mt",3162.2790590112154,5887.58373961966
b,"Demand
<1,000 Mt",2473.9409307360597,6690.436067749647
b,"Demand
>1,100 Mt",5913.684161043694,3277.023392771386
b,"Demand
>1,100 Mt",4608.941217564247,3309.793626699106
b,"Demand
>1,100 Mt",3034.306177094549,3440.8745624099593
b,"Demand
>1,100 Mt",2265.99482864843,3604.725732048545
b,"Demand
>1,100 Mt",1334.3343900707116,4096.279240964243
b,"Demand
>1,100 Mt",6551.414072105001,5905.589332623099
b,"Demand
>1,100 Mt",5927.17940919398,5964.6452259493235
b,"Demand
>1,100 Mt",4998.881413316229,6200.868799254252
b,"Demand
>1,100 Mt",4366.112636829177,6496.148265885416
b,"Demand
>1,100 Mt",3627.572058646592,7381.986665778884
b,"Demand
<1,000 Mt",4880.654593117903,5266.61104590721
b,"Demand
<1,000 Mt",4409.659610677053,5319.277156366259
b,"Demand
<1,000 Mt",3776.6881637569218,5529.941598202562
b,"Demand
<1,000 Mt",2948.507844766468,5793.272150497939
b,"Demand
<1,000 Mt",2650.275319842426,6583.263807384052
b,"Demand
>1,100 Mt",5129.518068401896,5359.2793126999195
b,"Demand
>1,100 Mt",4454.132989176779,5412.872105826942
b,"Demand
>1,100 Mt",3812.295112953172,5627.243278334945
b,"Demand
>1,100 Mt",3444.5241148057225,5895.207243969954
b,"Demand
>1,100 Mt",3149.5662657481153,6699.099140874917
b,"Demand
>1,100 Mt",6218.239662932822,6690.445836554654
b,"Demand
>1,100 Mt",5523.2901343045005,6757.3502949202
b,"Demand
>1,100 Mt",4891.9233188667695,7024.968128382414
b,"Demand
>1,100 Mt",4602.461629544007,7359.490420210126
b,"Demand
>1,100 Mt",3774.8453881580376,8363.057295693321
b,"Demand
<1,000 Mt",2896.261254543333,2928.432403425655
b,"Demand
<1,000 Mt",2435.3403469535565,2957.716727459932
b,"Demand
<1,000 Mt",1836.2493402170023,3074.8540235969526
b,"Demand
<1,000 Mt",1269.7350759731476,3221.2756437682297
b,"Demand
<1,000 Mt",682.055720586051,3660.540504282065
b,"Demand
<1,000 Mt",4837.168610919039,2533.4917303338493
b,"Demand
<1,000 Mt",3623.9916958384415,2558.8266476372064
b,"Demand
<1,000 Mt",2454.964362981938,2660.166316850561
b,"Demand
<1,000 Mt",1851.709541722258,2786.8409033672615
b,"Demand
<1,000 Mt",1138.4010082962136,3166.864662917349
b,"Demand
>1,100 Mt",6338.9660819261435,6981.7609375835955
b,"Demand
>1,100 Mt",5455.809864066287,7051.578546959423
b,"Demand
>1,100 Mt",4339.638984851519,7330.848984462774
b,"Demand
>1,100 Mt",3848.768315054587,7679.937031341932
b,"Demand
>1,100 Mt",3600.973097666983,8727.201171979455
b,"Demand
>1,100 Mt",4101.28309010111,4794.555695952021
b,"Demand
>1,100 Mt",3618.919950463422,4842.501252911561
b,"Demand
>1,100 Mt",3104.6427031114295,5034.283480749633
b,"Demand
>1,100 Mt",2631.101084407534,5274.011265547209
b,"Demand
>1,100 Mt",1897.138423260705,5993.1946199400245
b,"Demand
<1,000 Mt",5043.668831587519,3952.77507039894
b,"Demand
<1,000 Mt",4449.942976770191,3992.302821102924
b,"Demand
<1,000 Mt",4107.677223269052,4150.413823918894
b,"Demand
<1,000 Mt",3503.8040173956874,4348.052577438845
b,"Demand
<1,000 Mt",2827.1115546812293,4940.968837998709
b,"Demand
>1,100 Mt",3266.2913893888754,3783.2238054795775
b,"Demand
>1,100 Mt",2565.642532425486,3821.0560435343727
b,"Demand
>1,100 Mt",1891.636418060892,3972.384995753565
b,"Demand
>1,100 Mt",1476.4974216981827,4161.546186027545
b,"Demand
>1,100 Mt",851.2633551704656,4729.029756849513
b,"Demand
<1,000 Mt",4058.013331620547,3997.4974977878032
b,"Demand
<1,000 Mt",3599.006794108192,4037.472472765677
b,"Demand
<1,000 Mt",3175.120883388122,4197.3723726771805
b,"Demand
<1,000 Mt",3051.0384218046647,4397.247247566582
b,"Demand
<1,000 Mt",2645.427029630481,4996.871872234748
b,"Demand
<1,000 Mt",3446.9007932351747,3261.088712484937
b,"Demand
<1,000 Mt",2938.5105066190526,3293.6995996097803
b,"Demand
<1,000 Mt",2320.5020805164936,3424.1431481091677
b,"Demand
<1,000 Mt",1848.2319652043907,3587.197583733411
b,"Demand
<1,000 Mt",1236.9364311988336,4076.3608906061654
b,"Demand
>1,100 Mt",5850.287443880223,4417.479273351408
b,"Demand
>1,100 Mt",5391.246859227392,4461.654066084925
b,"Demand
>1,100 Mt",4712.469205839274,4638.353237018988
b,"Demand
>1,100 Mt",3920.392132755663,4859.2272006865815
b,"Demand
>1,100 Mt",3043.8277869450862,5521.849091689302
b,"Demand
>1,100 Mt",5825.84104218135,10098.00825032574
b,"Demand
>1,100 Mt",4977.307611066412,10198.988332829013
b,"Demand
>1,100 Mt",3906.7057829749265,10602.908662842008
b,"Demand
>1,100 Mt",3394.7912039527855,11107.809075358293
b,"Demand
>1,100 Mt",3167.347307114206,12622.510312907116
b,"Demand
<1,000 Mt",4162.634910154131,3148.0246374210033
b,"Demand
<1,000 Mt",3592.070768414911,3179.5048837951977
b,"Demand
<1,000 Mt",2736.403409666569,3305.4258692920316
b,"Demand
<1,000 Mt",2222.4203557167803,3462.8271011630823
b,"Demand
<1,000 Mt",1144.0845039708363,3935.0307967762246
b,"Demand
>1,100 Mt",5994.199507581901,5667.99424722615
b,"Demand
>1,100 Mt",5173.050195444017,5724.674189698401
b,"Demand
>1,100 Mt",4263.502206096019,5951.393959587458
b,"Demand
>1,100 Mt",3777.3902303798895,6234.793671948794
b,"Demand
>1,100 Mt",3387.1976516448426,7084.992809032749
b,"Demand
<1,000 Mt",5012.546762734335,2994.302245255016
b,"Demand
<1,000 Mt",4293.499968206427,3024.2452677075753
b,"Demand
<1,000 Mt",3504.692686438832,3144.017357517766
b,"Demand
<1,000 Mt",2829.723097015896,3293.732469780514
b,"Demand
<1,000 Mt",2201.240245168378,3742.877806568786
b,"Demand
>1,100 Mt",7079.486143188815,4695.8033852774215
b,"Demand
>1,100 Mt",6078.048324879102,4742.7614191301745
b,"Demand
>1,100 Mt",4904.092976969684,4930.593554541272
b,"Demand
>1,100 Mt",4220.302711865749,5165.383723805147
b,"Demand
>1,100 Mt",3276.1630770033153,5869.754231596736
b,"Demand
<1,000 Mt",4456.636314379325,3966.189000905108
b,"Demand
<1,000 Mt",3742.362631172909,4005.8508909141633
b,"Demand
<1,000 Mt",3000.580454462098,4164.498450950366
b,"Demand
<1,000 Mt",2559.5454617940536,4362.807900995612
b,"Demand
<1,000 Mt",1857.194393770091,4957.7362511313995
b,"Demand
<1,000 Mt",2297.7094544208258,1567.7347473833283
b,"Demand
<1,000 Mt",1961.619869690668,1583.4120948571608
b,"Demand
<1,000 Mt",1300.569365098234,1646.1214847524975
b,"Demand
<1,000 Mt",898.2771911613833,1724.5082221216635
b,"Demand
<1,000 Mt",381.3023037092295,1959.6684342291712
b,"Demand
<1,000 Mt",3536.274946663625,3435.2353813798145
b,"Demand
<1,000 Mt",2962.981381374596,3469.587735193625
b,"Demand
<1,000 Mt",2388.3752588702155,3606.997150448812
b,"Demand
<1,000 Mt",1990.4830320195083,3778.7589195178025
b,"Demand
<1,000 Mt",1125.836449271175,4294.044226724784
b,"Demand
>1,100 Mt",6680.599113316108,7643.052382922082
b,"Demand
>1,100 Mt",5515.243764102167,7719.482906751296
b,"Demand
>1,100 Mt",4357.644556737936,8025.205002068185
b,"Demand
>1,100 Mt",3710.378624640654,8407.35762121432
