"Basin_ID","stress"
60756,0.0242419220718797
156,NA
29183,9.4441850015526e-05
46930,0.00188470849936211
1524,NA
7105,0
28118,0.891345897216162
2305,NA
32639,0.0031846063352415
37228,0
48759,0.0122246108646924
28356,3.96978083373672e-05
3707,NA
32943,0.0357087353175443
20027,1.882880455275e-10
43168,0.726731832372227
6247,4.39301255844004e-05
67372,3.38534424096867e-07
15963,1.04459298596388e-05
67374,NA
27071,0.000316427243863157
242,NA
44886,0.0349368100927217
67378,0.00486467770191868
61370,0.401120315104681
46402,0.00375786120744375
2363,NA
56593,5.72421879140314e-05
2786,NA
3521,NA
39776,0.278741906106683
46108,0.000378061118920476
30635,0.00869791045222541
65729,0.458063243803659
23279,0.0247270296728616
35736,0.00389685139466102
36564,0.451563221486566
19057,2.27781563319707e-05
626,NA
66867,2.31546412629317e-05
29575,0.00421635479833667
33678,0.124629091283896
3046,NA
50662,1
54444,4.08528336803288e-05
50673,0.00216485337871711
10131,9.00224940698079e-05
8088,2.38529253638714e-05
61939,0.377196200083928
49671,0.11518505482015
3889,2.18703088680576e-07
9991,0
53673,0.00268515848936367
944,NA
8675,2.29437870790201e-06
45648,0.021742141212157
4553,0
49315,0.0305955889253871
30252,0.00160540891136548
58697,0.0217471249271798
67415,NA
4689,0.000466369466906093
46143,0.094703923785963
46727,0.00527089809206975
23430,5.92521226582702e-08
506,NA
67421,NA
39116,0.722277863810011
51705,0.000493677306048506
29374,0.0403616327994876
4273,0
25223,0.000445019846495852
67427,6.94086400376717e-06
59796,0.000295456090371264
18383,0.0192535977980247
39033,0.00113189203066802
46661,0.0332748239316742
12737,1.74436628993787e-05
3213,1.72540655151215e-05
122,NA
31764,0.0021085292721468
52696,5.74036441867747e-05
58776,7.72237211172395e-08
67438,0
20465,0.0339576153697291
2071,NA
25361,2.00725788826287e-06
13741,0.000178603029105471
42429,0.000383741103042077
41046,0.0905798501790446
1096,NA
58293,0.000881093566340891
61423,0.00232844448259047
62349,0.022491268907352
20829,3.46826899897236e-08
3439,NA
6233,1.66932537698095e-05
68,NA
33747,0.717009561678851
1753,NA
67455,NA
11762,0
30253,0.00477337313137681
43170,0.123446989945282
41208,0.00304418084350006
66843,0.000718372270598685
67461,NA
61494,0.0305826136130477
48515,0.759166714062805
4231,NA
34582,0.0254514576185975
44037,0.0158804483603188
21604,1.27875899917852e-05
7719,0
50284,0.000473808532147514
33018,0.00474794156451173
4192,1.57793187018474e-05
12168,3.00736186790595e-05
63821,0.0186843535410978
66192,0.00125823512164253
67475,NA
20726,5.85091559059408e-07
